Feature	ALog2TPM+1	BLog2TPM+1
RAB1B	8.09434165	7.751432477
MIR3198-2	6.83541884	7.750651164
ARPC4-TTLL3	7.109917692	7.746738238
TAF7	7.137161936	7.743263618
CPVL	6.859224162	7.742590143
MIR4658	6.758445322	7.742365582
NUCB1	7.988305977	7.74124225
PILRA	8.330767523	7.737529037
ATP5L	7.500642736	7.736063628
FARSA	7.476003573	7.735273945
BHLHE41	9.61783475	7.734483829
PLBD1	8.70678378	7.731997787
GDI1	7.91508264	7.729847297
OLR1	7.333602628	7.729507453
FADS1	6.425705462	7.727920455
RNF114	7.410239331	7.722238308
SNRPD2	7.672189588	7.721668861
PTMA	7.252665432	7.717676423
MIR6733	7.875698164	7.716648008
MRPS6	9.813994908	7.714474499
MIR671	7.202940059	7.713558356
HNRNPAB	7.304085082	7.712641632
LOC101928034	7.090641752	7.707704233
PPP2CB	8.022552762	7.706898869
ATP5J2	7.53890024	7.701710764
MIR3614	7.218845734	7.699514617
SNAPC5	7.312277925	7.699283249
MIR6761	7.61814075	7.698473169
RPS27A	7.611516681	7.698473169
ATP1B1	8.892188613	7.697083401
RSL24D1	8.106781018	7.696851642
SDS	5.879379032	7.696851642
TOR3A	8.418133715	7.694183743
SYS1-DBNDD2	7.962317655	7.691045553
IARS2	7.479510828	7.688600011
UBXN4	7.769948011	7.688483453
LAT2	6.903681039	7.687434008
C5AR1	9.222070355	7.686967343
CYB5R1	8.371994393	7.686967343
CYP1B1	8.414332886	7.685916795
PRDX5	7.428778891	7.685566442
MRPL53	7.501173724	7.685216004
DNAJA1	7.834154981	7.684514872
MIR1227	7.218199944	7.682292371
PYCARD-AS1	6.462706751	7.680183682
EIF3I	7.682760551	7.678424083
PLAC8	0.263034406	7.676309727
PI4K2A	7.985272714	7.675251386
SND1	7.640244936	7.673956803
GPX3	9.084985503	7.668057649
PCNA	6.664388023	7.666874918
LOC105378281	7.200980319	7.664150952
GSTO1	8.747074048	7.663913842
SLCO2B1	7.48703608	7.662965013
MIR6836	7.988684687	7.662609041
CXCL16	8.799389563	7.660946676
CDK4	8.199508765	7.660114775
NDFIP1	7.81996616	7.658092444
RAB4B	7.151439431	7.655948058
VMP1	8.165744486	7.653919873
EGR1	4.263034406	7.653322805
MIR1229	8.489446599	7.652127928
LOC100506603	6.224323309	7.652127928
PRELID1	7.164906927	7.650333754
GPR84	5.984893108	7.650214063
UBAC1	7.290018847	7.650094362
IK	7.394033895	7.648776996
LSM3	7.934870291	7.648177796
YWHAB	7.541483864	7.642292423
HPGDS	6.327926836	7.639280407
MIR6125	6.99095486	7.638556586
MIR4722	6.87897051	7.638435914
RPL32	7.73470962	7.63602035
LOC606724	5.249192481	7.635657667
HHEX	6.027537445	7.633600735
RCC2	6.109917692	7.632510583
CTDNEP1	7.156504486	7.628870782
HSD17B11	7.556122818	7.628506297
TOMM20	7.527477006	7.627777049
MRM2	7.011227255	7.626925794
TACSTD2	3.960388144	7.626804145
KPNB1	7.616426317	7.621807688
SMARCE1	7.197708158	7.620464226
GPR34	6.726104602	7.619364098
HLA-DQB1	6.752213368	7.617895955
CD4	7.063574845	7.61667136
URGCP-MRPS24	7.137161936	7.616426317
CD180	6.344591815	7.615323105
OAZ2	7.45779126	7.612254192
MIR939	7.026800059	7.611639626
MIR4687	6.356965424	7.6109018
ATP5A1	7.363404731	7.610778793
SNORA70	6.962703248	7.607700188
GTF3C6	7.773029283	7.60659028
KCTD5	6.144318345	7.604120757
COX7A2	7.859017042	7.603379075
POLR2A	6.712870868	7.603379075
CTSH	8.368360948	7.602513297
RPA1	6.565800244	7.599044981
SUMO3	7.495855027	7.598796925
WBP2	7.903480205	7.594200175
RPL21P28	6.997744026	7.592706186
IDH1	8.255658087	7.592457037
MIR4632	6.778296201	7.589339044
CHCHD2	8.433515895	7.588839539
CDC42SE1	6.838363546	7.587465008
GPS2	7.523561956	7.585338154
CYP51A1	6.324330585	7.58082385
NFKBIE	7.464341533	7.580070091
MGST3	7.842140786	7.575791334
MIR7846	5.658211483	7.575413187
SNURF	7.218845734	7.574025798
DDIT4	7.129283017	7.572258099
NADSYN1	6.777419716	7.571752644
GRK2	6.05238691	7.568209491
FAH	7.005998741	7.566307788
MIR6869	6.689299161	7.55893086
STARD7	7.559950613	7.558165572
PPP3R1	7.056366761	7.551259652
NAGA	6.428499759	7.550233736
RAB14	7.468963381	7.547922753
TMEM189-UBE2V1	7.356378605	7.547922753
TOMM22	7.524084577	7.547408698
MIR1234	6.62497818	7.546637272
HM13	8.119632847	7.546380038
MRC2	6.38830436	7.545994102
EIF3L	7.071819863	7.545608062
44089	8.0061858	7.543160742
ATP6V0D1	7.430452552	7.54225805
APBB1IP	6.213347282	7.542129048
SDF2L1	6.140233317	7.541871009
ISG15	7.192785959	7.539675813
RAB31	6.874878916	7.538641623
VASP	6.229459746	7.538641623
NCF4	5.580949438	7.535275377
NDUFV1	7.14974712	7.532680601
MYO9B	7.403722186	7.532161085
CDC123	7.178913785	7.530601415
CLN6	7.584712011	7.530341305
AARS	7.582706527	7.529951054
IFI6	6.939775086	7.5293004
TYMS	4.763765654	7.5293004
IER5	6.778734244	7.523039146
SLC9A3R1	5.833733449	7.521469577
IRF2BPL	6.080373416	7.520815086
RNASE2	4.421784332	7.517800596
TXN	9.196479182	7.513596017
MRPS28	7.321928095	7.512806293
HEBP1	8.747969159	7.511357341
MIR4647	6.771269362	7.509379149
SELT	7.957102042	7.506340644
APOBEC3C	7.564022431	7.506340644
TMEM86A	6.576421359	7.506340644
RB1	6.086047741	7.505149919
OSGEP	6.393461965	7.503428247
SNORD104	6.725650281	7.502898088
LOC101928589	5.864598874	7.502765517
MRPL16	6.992088609	7.502632935
MRPL3	7.258644546	7.49931441
DAZAP2	6.731997787	7.497984859
RBM3	7.710117632	7.495588577
UQCRH	7.138186456	7.493855449
BLOC1S5-TXNDC5	7.657258894	7.492387329
IMP3	7.198363184	7.489312787
CCT6A	7.326429487	7.489178962
LOC107985034	5.959615617	7.48864354
DCK	6.981091537	7.485024233
RPL15	7.352558451	7.483681442
CD164	7.936245316	7.481933942
CARD9	5.040015679	7.480453634
MS4A6A	3.651530118	7.478297743
SUCLG1	7.765534746	7.477623366
RHOF	5.571879024	7.476948673
PPA1	7.225287785	7.476813697
COPS5	7.233300108	7.474111514
MIR6859-1	6.30256277	7.473976272
PSMD14	8.095572843	7.473570469
C7orf55-LUC7L2	7.111309583	7.472487771
KPNA2	6.785724906	7.472352377
VPS4A	7.596438261	7.469777466
UBE2Z	8.227696158	7.469099094
GTF2F1	7.208153055	7.466110459
C14orf2	7.322829498	7.465838457
YY1	6.9510904	7.465702438
RPL17-C18orf32	7.44515283	7.465566405
CUEDC2	7.012717643	7.464477681
SNORD86	6.057450272	7.463796811
SF3B4	6.966168952	7.461479447
FAM162A	7.300123725	7.460797161
MAGT1	6.971160317	7.459431619
NDUFA9	7.694415931	7.45847497
LPAR6	6.017921908	7.457380879
PKM	8.022552762	7.452447178
KRR1	6.793549123	7.450936287
LOC100129148	7.16121588	7.447909749
MRPL27	7.652486495	7.446807613
AXL	4.902073579	7.445428759
SAMM50	6.863360332	7.444324726
PDAP1	7.584461478	7.4428053
DUSP7	5.666756592	7.440869168
MIR1184-1	7.439623138	7.439207555
F11R	7.715161224	7.438791853
COMMD3	7.85569907	7.438514651
MIR6514	7.212374788	7.437682727
PDIA4	6.474111514	7.437405312
LOC101243545	7.496654083	7.437266585
NCOA4	7.433794059	7.43629512
TMEM30A	7.348433094	7.435600815
MIR7109	7.40967379	7.435461914
IPO7	7.622539959	7.431427958
ABRACL	7.017921908	7.430452552
DDX23	6.857980995	7.430313154
PHB2	6.798741792	7.430313154
RPL21	6.874878916	7.426684082
LOC107985884	7.92639484	7.419960178
ILF2	7.186857067	7.419819763
CNIH1	8.053473413	7.417993122
OVCA2	6.852997588	7.417430613
TIFAB	5.685566442	7.41334585
CHCHD1	7.105733943	7.413204789
CLIC4	8.424026283	7.41249928
MIR6849	6.544320516	7.410945945
NRROS	7.795498564	7.410380681
DYNLL2	7.859224162	7.409249489
MIR6502	6.475733431	7.408825062
RPS6KA1	7.332111162	7.408400511
XRCC6	7.067523994	7.40627588
CHP1	7.123431687	7.404999598
ORAI3	6.308035592	7.404999598
PRRC2B	5.879379032	7.404857719
ANXA1	8.226893814	7.403580182
DNTTIP1	7.049485562	7.403154084
PIGS	6.055282436	7.403154084
THRIL	4.910093028	7.401590649
ATP5G1	7.155830172	7.399883149
RPS19BP1	7.885696373	7.394605599
EIF4EBP2	6.326129831	7.393604969
PPDPF	7.802624065	7.393032868
INPP5D	5.818475662	7.392889807
OIP5-AS1	6.409390936	7.390168956
IFNGR1	6.532940288	7.389308673
PARM1	1.159198595	7.387730153
LTC4S	2.510961919	7.386868414
FAM127A	7.586964854	7.383704292
MRFAP1	7.278604329	7.383704292
UTP3	7.100136671	7.380100256
LBHD1	6.526694846	7.380100256
PTTG1IP	7.120669887	7.376342483
NDUFB8	7.351380981	7.376197757
ACO2	7.288173968	7.375618711
SNHG1	6.747297877	7.375473913
WBP11	7.249824549	7.372139541
TCP1	7.326729081	7.370106144
CCT4	7.297374861	7.36865196
VAMP3	7.971160317	7.36821542
MRPL54	7.930145948	7.367924319
CTSC	6.935459748	7.366030731
ARF1	7.579441657	7.365739189
HNRNPH2	7.062495926	7.365155929
H2AFX	5.088876555	7.36486421
MIR6766	6.439069001	7.356672044
TIMM17A	7.624734543	7.356085106
CKS2	7.17990909	7.355351096
CYC1	7.05166212	7.352558451
DNAJC25-GNG10	7.90528671	7.351380981
RAB8A	7.115130374	7.351086463
PSMA1	7.503295725	7.347547553
MIR762	6.737866997	7.346513733
RRP36	6.941732345	7.34621822
UQCRQ	7.275503758	7.345035562
ACTR3	7.591210648	7.338810651
PTPN6	6.9795681	7.338513555
PGAM1	7.124466001	7.338216399
MIR3916	7.183221824	7.336580943
WAS	5.787467292	7.334496768
MALAT1	7.653442239	7.334049768
ROMO1	7.038187399	7.33315535
MCOLN1	7.153805336	7.332558764
KCNK13	6.7861607	7.332558764
PADI2	6.374459919	7.330468767
IL17RA	6.195085075	7.329123596
C11orf31	6.573899605	7.32762749
MSRB1	6.350497247	7.327028613
CD163	7.116863758	7.324930583
FXYD5	7.104686108	7.320725348
CTDSP2	6.410522018	7.318166176
ATP13A1	6.140914958	7.317864798
TRIM21	7.272707535	7.317412614
ITGB1	7.516487981	7.317261854
MIR6825	7.658687541	7.314696526
RDH11	7.461070114	7.313185375
CCND1	7.7736887	7.312882955
SNRNP25	6.379667166	7.312277925
TIMM10	7.363696745	7.309248961
GADD45GIP1	7.31046131	7.307580316
SPN	6.271774255	7.306973057
CD1C	1.519374159	7.306061689
ECH1	6.8475794	7.305453791
SARAF	7.26052755	7.303324127
KLHDC3	6.370977951	7.302258115
RPL36A-HNRNPH2	6.99699125	7.30058136
CHKB-CPT1B	5.543289652	7.298749947
MIA-RAB4B	6.798309782	7.297221992
C9orf142	6.312277925	7.292168228
RRAGA	7.361358976	7.292014807
C14orf1	6.157178485	7.291247457
MAGOH	7.268347055	7.290786851
ATP6V1D	8.40953237	7.289557848
RXRA	5.30256277	7.289404149
TMEM60	6.984513401	7.289096702
APEX1	6.621075046	7.287250643
RPL34	7.138186456	7.286326727
MGAT2	6.723376529	7.285710454
ALDH1A1	6.919260619	7.283242726
TNFAIP8L2-SCNM1	6.533978572	7.281852772
CENPB	7.430731306	7.28169825
RAB5C	7.059254318	7.281079996
SQLE	5.768184325	7.27906884
SNRPF	6.777858025	7.278914019
TAX1BP3	7.396033869	7.27782981
CRTAP	7.359017414	7.274572286
SELK	7.636624621	7.27395097
SF3A1	6.538641623	7.271929844
ADH5	7.620830749	7.266786541
LOC101929240	4.99699125	7.265849421
AHSA1	7.516750599	7.265380633
MIR6829	6.256130044	7.265224337
IRF2	7.238086228	7.259115527
BCAP31	8.774018296	7.257387843
FAM101B	2.552541023	7.257387843
GPR183	6.993976212	7.25675908
C20orf24	7.199017913	7.254713708
STAB1	3.847996907	7.253768712
C5orf66	7.078595603	7.253453575
ITGA5	7.519636253	7.250298418
CTSA	7.290326098	7.249824549
MAGEF1	5.621563515	7.249824549
ITGB7	4.191141487	7.248560136
GSTK1	7.004126812	7.245869573
ATXN7L3B	6.484352994	7.239837169
SNORD36A	6.411652214	7.23872318
TKT	6.705517198	7.237767647
HSPB1	9.380100256	7.237130274
DRG1	7.100136671	7.236492618
SF3B1	6.883457901	7.234897246
LRP10	6.87200788	7.233459901
SCAMP4	6.978805778	7.233300108
GLA	8.75087444	7.232340975
LOC105378721	7.008988783	7.230260665
SRP9	7.51438531	7.228658382
MIR922	6.425705462	7.226412193
AAMP	6.733806242	7.225930411
SLC16A3	6.437960088	7.223036338
CLTC	7.211726094	7.222231397
TEX261	7.16020759	7.221748217
MAPK1	7.06501215	7.217230716
MIR6789	6.295233228	7.216422529
MIR6816	7.101888153	7.215452106
CKLF	5.53812425	7.21302319
TMEM167A	6.867896464	7.212699025
CYB5R4	7.536311982	7.212374788
RENBP	6.899659026	7.212374788
MIR1825	7.26366044	7.20977826
COA3	7.284477118	7.209128398
ALKBH5	6.711953706	7.208315658
POLR2C	7.046214555	7.208153055
WASF2	6.745506266	7.206363211
BEX4	6.709658248	7.205385996
TMX1	6.8008999	7.201633861
CIAO1	7.010481484	7.199181549
FPR3	8.034157011	7.198035708
TIAF1	6.556633778	7.189495139
PNN	6.845490051	7.189330401
PKN1	6.403154084	7.189330401
POLR2K	7.785288981	7.187022088
TMEM141	6.584461478	7.183221824
MED28	6.425705462	7.183221824
SNORA16A	5.610778793	7.180903709
TMED7	7.375039431	7.179245629
CHMP1B	7.053835399	7.178581864
NAA20	7.078595603	7.178415874
DNAJA2	6.964629667	7.177917792
NDUFB5	6.933100475	7.176422513
SNX3	7.290940402	7.175258446
MRPL33	7.133056565	7.174759272
RNF187	7.903078452	7.17292749
GAS6	6.655351829	7.172594188
MIR6758	7.619119511	7.171260212
SEC61G	7.554077167	7.17042585
TUFM	6.87036472	7.169256932
TUBA1C	6.908092341	7.168421411
PTDSS1	7.045122569	7.167919866
METTL7A	6.150424282	7.167752645
C19orf24	6.783543961	7.165911939
CCDC47	7.245711148	7.165242009
C5orf15	7.430452552	7.164068881
LOC107985040	6.147035286	7.164068881
MCM5	5.144318345	7.163901214
DAP	7.038187399	7.160375687
MIR3658	6.708279218	7.16020759
STX12	7.420662048	7.159703181
IRF9	7.623759584	7.158693832
HIF1A-AS2	8.317111079	7.158357226
ACAA2	8.208803357	7.157346935
DANCR	5.349318093	7.157346935
DDX1	7.492120237	7.156167368
ATP5C1	7.015322122	7.156167368
NCAPD2	5.111309583	7.156167368
TAGLN2	7.654874668	7.155492896
MIR6727	6.812070316	7.151608553
SELPLG	6.749534268	7.151270289
ATP6V1E1	7.845699122	7.150762744
RGS2	5.054559099	7.147374544
UBE2M	6.982613368	7.144828162
RP2	6.909693112	7.143978368
COPG1	7.840043541	7.14363831
FCGR1A	7.640003864	7.142617655
SKP1	7.414755695	7.140914958
RPS26	6.576925182	7.139380811
TFE3	6.660590206	7.139210249
CSK	6.105035471	7.138698444
HIF1A	7.693254621	7.135452784
MIR6884	6.569855608	7.133570375
IL2RG	8.787467292	7.132713922
SSB	6.854245054	7.132199806
MIR1182	7.234897246	7.129798173
CCT2	6.94602899	7.1275645
MFSD1	7.070389328	7.127392535
RNF103-CHMP3	7.575413187	7.127048545
FKBP8	7.103987127	7.126704473
SDHAF2	7.220136447	7.126532406
NOTCH1	3.960388144	7.126360318
SF3A2	5.799605422	7.124293667
PYGB	7.114783447	7.123086751
NIPSNAP3A	6.435739703	7.121878825
MIR497HG	6.83541884	7.119287001
EDF1	7.418976985	7.116517248
ITGA4	3.169925001	7.116170654
UBE2Q1	6.976516391	7.113221243
PSMA4	7.211077108	7.110961736
PEA15	7.852789572	7.109395387
BLOC1S1	6.882643049	7.106781018
RSL1D1	6.834576391	7.106606559
PTPN9	6.439623138	7.106257576
HIF1A-AS1	7.063215295	7.106083053
PJA2	6.903279342	7.105035471
MIR5193	7.395748328	7.099961406
PNP	7.403154084	7.098383061
PYGL	7.586964854	7.098032083
ARGLU1	6.48864354	7.098032083
MIR6730	8.389308673	7.097154264
MKNK2	5.426264755	7.096100176
LOC146880	4.474652356	7.094693526
CAMK1	5.123776541	7.092404791
XBP1	7.232021123	7.09117089
LOC107985219	7.892795766	7.090465329
EIF2B1	6.841721581	7.088876555
CTR9	6.469777466	7.086578566
NDUFB11	6.785724906	7.084454091
MIR6777	6.065371253	7.083922484
AIF1	5.923624611	7.083745237
MIR7106	6.6395216	7.083036035
TRIM22	7.034523875	7.080728716
S100A8	6.42682383	7.079306992
DDX18	6.450661409	7.078239778
FABP5	8.114089343	7.076815597
SNRPA	6.289096702	7.07485505
ATP6V1C1	7.809071395	7.073963011
CD81-AS1	6.938599455	7.072713228
MYO1E	8.286788759	7.072355949
GOT1	6.695344306	7.072177276
SERP1	6.888743249	7.071641124
PPP1R9B	6.331514144	7.071641124
STXBP3	7.286018624	7.071462363
EIF3M	6.793549123	7.068420022
REEP5	7.235535607	7.066806771
LGMN	7.682292371	7.066448025
OSTC	6.676662335	7.058893689
MTA2	5.87774425	7.057991723
FAM102B	6.259272487	7.054739967
SMIM15	6.922832139	7.054016358
MARCKSL1	3.95419631	7.053292386
LRP1	7.935263289	7.051299588
TRAPPC1	6.791814071	7.051299588
POR	7.307732091	7.050936965
ATP5D	6.491318666	7.050936965
POLE4	6.556633778	7.049667067
KIAA0930	7.297069108	7.048032696
MS4A7	7.171927354	7.045668665
LOC100128494	6.254241287	7.045304624
PINK1	7.869336793	7.044576266
MYC	5.690230833	7.040563711
WBP1	6.704134202	7.038370332
NDUFAB1	7.099435483	7.0363568
MIR1226	7.205874686	7.033790053
GNAI3	7.059614856	7.032688619
SLC18A2	3.153805336	7.031770114
MIR6776	6.647698256	7.030115331
TSPAN33	7.226893814	7.029379262
HCK	6.993221467	7.028458647
TATDN2	5.929948764	7.026984441
PLXDC2	6.71241236	7.025877797
FAM32A	6.797877644	7.025877797
HINT2	6.643375211	7.025693274
HECA	6.546380038	7.025693274
EMD	6.364572432	7.024216237
COPE	6.672425342	7.023477152
GNPTG	6.744609625	7.022922589
PSENEN	6.709658248	7.017736364
BHLHE40	7.310158318	7.016065396
STRAP	6.970009995	7.015136244
PTRHD1	7.037455439	7.014578465
DCAF7	6.494522283	7.014578465
LIMK1	7.527737632	7.012903833
PLOD1	6.725195817	7.012903833
DR1	6.945248733	7.012531429
MIR1184-3	6.971926689	7.011972642
RARS	7.347547553	7.010854418
GABARAPL1	7.916078495	7.008428622
CBX1	5.797012978	7.008241853
SAMD1	5.458338254	7.00805506
PGLS	6.396319353	7.004314114
QARS	6.091699834	7.001126665
ACY3	0.180572246	7.000938949
HPRT1	6.607330314	7.000375653
DENR	7.005624549	6.99906044
ORAI1	6.386581053	6.99830835
LGALS3	8.299665944	6.997744026
TSNAX	7.315602457	6.997744026
DCANP1	5.579944426	6.997179481
PSMC5	7.156504486	6.996614715
DCTN6	7.31680948	6.996238081
EIF4A3	6.833733449	6.995672946
STMN1	5.114089343	6.995672946
MED4-AS1	6.809500194	6.994542012
GMFB	7.983943654	6.992843947
P2RY13	4.738767837	6.992843947
MIR6859-4	6.252980741	6.992277481
FCGR1CP	7.530341305	6.992088609
NDUFB7	7.37908951	6.991521846
IL13RA1	6.474652356	6.991521846
TRIM25	6.521469577	6.991332876
DHX9	6.674780763	6.990387652
SLC30A1	7.213671301	6.990198533
SRSF3	6.781359714	6.990198533
NIT2	7.158862106	6.988305977
GINM1	7.271774255	6.986790143
ATRAID	6.860466259	6.986221294
NUDCD2	6.363404731	6.982993575
UBL3	7.313185375	6.98033002
C11orf98	6.089582893	6.9795681
TSR2	7.333304458	6.978615134
GLRX5	6.168588554	6.978424465
GBAS	7.014206492	6.975179235
FBL	6.457244059	6.973458213
SIGLEC14	4.651530118	6.972692654
SMIM4	5.650573106	6.971543554
APMAP	6.749534268	6.970776978
PTOV1-AS2	5.957295549	6.970585271
UBALD2	7.136478518	6.970009995
EIF4H	6.683696454	6.967130172
LRRC25	5.918068145	6.966361247
SCARB1	7.41757126	6.965591912
SPAG5-AS1	6.987548259	6.965399515
PSMC2	7.314696526	6.963666779
IRF2BP2	5.765534746	6.962317655
COX17	6.929554316	6.96212482
MIR6865	7.084985503	6.95942242
TBC1D9B	6.846744023	6.957875916
TIMM13	6.253611152	6.957682486
BTG1	7.258016331	6.957489031
INAFM2	6.500908255	6.956134115
LOC105375489	6.319521597	6.955553047
GNB1	6.878561873	6.954002387
MCL1	6.725195817	6.952644191
MIR6859-2	6.009735327	6.951867504
MIR6824	5.197708158	6.951284715
TMEM8A	6.842140786	6.950896058
NONO	6.487572099	6.949340382
HNRNPA1	6.34990779	6.947003718
PFDN1	6.760664511	6.946613905
NRAS	7.062855655	6.944858446
FEN1	5.236492618	6.944663263
HNRNPD	6.017921908	6.943882267
PANK3	6.662015559	6.942709979
LOC653653	6.423466121	6.941536738
LSM4	6.373300197	6.941341105
FTSJ3	6.189165644	6.941145446
PEPD	7.429336994	6.939187391
ATP1A1	7.173260714	6.939187391
IER3IP1	7.450661409	6.938599455
SLC2A3	6.725195817	6.938403424
SUPT4H1	7.084276911	6.93801128
AKIRIN2	7.642653443	6.937422866
MIR6835	4.947977788	6.93565618
CCZ1	7.194756854	6.935459748
EIF5B	7.462706751	6.935263289
PIGR	2.624490865	6.933690655
PPP1R15A	7.795065583	6.932706887
MIR6800	6.412781525	6.932510053
SLC35F6	6.826972124	6.931131463
DHX15	6.776542697	6.931131463
CYB5B	6.343407822	6.928567723
PNRC2	6.708739041	6.927975443
ZACN	6.725650281	6.925603889
CDKN1A	7.211726094	6.924416648
YWHAE	6.857151622	6.92421868
PSMD2	6.986031628	6.923426534
MIR4657	6.898047076	6.922832139
NOC2L	6.303780748	6.922832139
NOP56	6.177917792	6.922039232
EVI2A	6.75577778	6.920452109
COQ9	6.290326098	6.920452109
MIR1237	6.2773649	6.920055055
LOC107986589	7.438514651	6.917869303
MAT2B	6.992466327	6.917272614
LAMP2	7.400594853	6.917073663
PSME2	7.389165242	6.914684105
MRPL38	6.383704292	6.914285461
ATP5G2	6.575413187	6.913886706
DCXR	6.311672641	6.913088865
SPINT2	6.560205438	6.910692693
SNORD31	5.705977902	6.909693112
NOP58	6.356965424	6.909093031
ITM2C	4.718818247	6.909093031
SNRNP40	6.229459746	6.907090956
ZSWIM8-AS1	6.280461478	6.906690207
LOC102723728	6.505679251	6.905086099
VPS33A	6.373880175	6.903480205
THAP11	6.333900737	6.902877533
PABPC4	6.734258002	6.901872521
NUDT14	5.790945762	6.901068007
DYX1C1-CCPG1	7.992843947	6.900061733
RPS4Y1	7.77478706	6.900061733
ANOS1	6.17990909	6.899860394
SMIM20	6.837522815	6.897442131
BASP1	7.911092332	6.89542381
SDF4	6.669121279	6.89542381
PPP1R14B	6.694415931	6.895221823
SNORD35B	5.335092554	6.894009304
MCM6	5.723376529	6.892795766
MIR6779	6.31046131	6.89259341
DNPH1	7.064293677	6.892391026
HSPA7	5.434072169	6.892391026
TIMMDC1	6.711494907	6.890973542
HLA-E	7.295845448	6.888946145
ANKHD1-EIF4EBP3	6.360481336	6.888540324
TDP2	8.703096084	6.886509503
STX16-NPEPL1	6.218522875	6.885899699
